"index","工作內容"
94,"Amaze Yourself !! 歡迎加入全球第一女性健身品牌!!
Curves (可爾姿)讓所有女性，由內而外散發自信健康的美麗光彩。

【有意義的工作】
1.運動指導：提供健身諮詢服務，正確指導器材操作。
2,運動支持：給予會員正向的運動建議和關心，協助會員一步步達成目標。
3.活動宣傳：發揮創意想像來設計活動，使運動變得有趣又好玩, 宣傳活動開發會員。

Curves教練是個領域廣泛並有挑戰的工作，在公司的各類研習，還有職涯規劃，幫助大家提升能力，學習於運動支持、活動企劃、品牌宣傳、行政管理...等多元領域！不論有無運動相關工作經驗，本公司皆會重新進行在職訓練與運動專業相關的培訓。

【專屬福利】
一、安心保障
✔週日與國定假日固定休館，週六排休(週六營業3小時)。
✔試用期保障底薪。
✔免費瘦身運動

二、安心發展
✔無須經驗，從0開始，提供完整培訓課程。
✔完整專業免費課程，協助考取證照，無強迫付費訓練與課程。
✔完善職涯規劃，多樣性選擇培訓，如教練、督導、講師、店主管。

三、特別福利
✔生日禮品
✔國內外員工旅遊。
✔團隊業績獎金

歡迎熱情活潑、喜愛運動、想要充實自己豐富人生並勇於挑戰自我的夥伴。
竭誠歡迎妳~加入我們的行列!

桃園大有三越店工作時間：
星期一至五：11:00-21:00   (1.5小時休息時間)
星期六:  10:00~13:00    (1個月平均排班2個週六，並可當月擇日補休)
週日/國定假日公休

喜歡與人接觸的服務業，期待工作時數可以正常合理，希望假日可以跟家人朋友相處，Curves是妳的好選擇。

我們是全球最大連鎖健身第一品牌，也是台灣分店最多的運動中心。有別於傳統大型健身中心，是專為女性打造的器材與健身計劃，是讓女性能夠安心、健康、愉快的運動和工作環境。

上網了解更多訊息
台灣官網 http://www.curves.com.tw/
桃園大有三越粉絲專頁 https://www.facebook.com/curvestaoyuandayu
"
95,"1. 教育訓練業務協助與執行
2. 訓練教室管理
3. 資料建檔
2. 一般行政庶務協助
"
96,"1. Support talent acquisition, including interview arrangement and on boarding logistics (materials preparation, explanation and collection). 
2. Network with interns and assist on planning and implementation of intern development program.
3. Support HR non-sensitive administration tasks. 
4. Execute logistic preparation of corporate events and training.
5. Period: July to December.
Full time for summer (5 working days per week, July to August) and part time for semester (2-3 days per week, Sept. to Dec.)
"
97,"1. 協助招募作業
2. 協助辦理訓練課程
3. 各項員工資料盤點與更新
4. 員工報到手冊翻譯"
98,"【工作時間】依求職者需求與店長協調彈性安排工作時間(09:00-22:00)，須配合六日出勤
【工作內容】
↗外場服務夥伴↙
1. 餐桌佈置及整潔服務
2. 顧客接待及座位安排
3. 回覆顧客點餐需求與提供建議
4. 提供顧客桌邊服務
5. 內場廚房支援備料
6. 整潔門市環境與餐具保養

↗內場服務夥伴↙
1.負責洗、剝、削、切各種食材，以完成烹飪的前置工作
2.協助廚師測量食材的容量與重量
3.分切流程作業
4.食材分裝分包"
99,"【加入王座 夢想在握】
我們是專業且年輕有活力的經營團隊，規劃具潛力的優質人才全面入職培訓，讓每位夥伴有一個強而有力的開始，適性發展的學習計畫，透過職場實際演練，夥伴們將獲得足夠的經驗自主學習並應用於工作中，開拓自己的潛能，培養正確工作態度及技能，成就你的夢想，同時為自己的職涯加分! 

【工作時間】依實習需求與店長協調彈性安排工作時間(09:00-22:00)，須配合六日出勤
【工作內容】
1.外場顧客服務及清潔執行 
2.內場產品製作與備料 
3.行政業務執行與現場區域營運管理 
4.人員訓練執行 
5.產品品質管控及值班管理

【其他】
公司展店積極，發展升遷速度快，可轉調不同品牌學習， 歡迎充滿熱情與正面工作態度的您加入，與我們一起用美食與笑容溫暖饕客的胃與心，提供客戶美好的用餐體驗！

★請有興趣加入的夥伴可直接來電03-361-3159，勇敢跟店長說：「我要應徵！」 ★"
100,"*預計2021年7月開幕，廣徵好手中!!!!


【工作時間】依求職者需求與店長協調彈性安排工作時間(09:00-22:00)，須配合六日出勤
【工作內容】
↗外場服務夥伴↙
1. 餐桌佈置及整潔服務
2. 顧客接待及座位安排
3. 回覆顧客點餐需求與提供建議
4. 提供顧客桌邊服務
5. 內場廚房支援備料
6. 整潔門市環境與餐具保養

↗內場服務夥伴↙
1.負責洗、剝、削、切各種食材，以完成烹飪的前置工作
2.協助廚師測量食材的容量與重量
3.分切流程作業
4.食材分裝分包"
101,"【加入王座 夢想在握】
我們是專業且年輕有活力的經營團隊，規劃具潛力的優質人才全面入職培訓，讓每位夥伴有一個強而有力的開始，適性發展的學習計畫，透過職場實際演練，夥伴們將獲得足夠的經驗自主學習並應用於工作中，開拓自己的潛能，培養正確工作態度及技能，成就你的夢想，同時為自己的職涯加分! 

【工作時間】依實習需求與店長協調彈性安排工作時間(09:00-22:00)，須配合六日出勤
【工作內容】
1.外場顧客服務及清潔執行 
2.內場產品製作與備料 
3.行政業務執行與現場區域營運管理 
4.人員訓練執行 
5.產品品質管控及值班管理

【其他】
公司展店積極，發展升遷速度快，可轉調不同品牌學習， 歡迎充滿熱情與正面工作態度的您加入，與我們一起用美食與笑容溫暖饕客的胃與心，提供客戶美好的用餐體驗！"
102,"【工作內容】
↗外場服務夥伴↙
1. 餐桌佈置及整潔服務
2. 顧客接待及座位安排
3. 回覆顧客點餐需求與提供建議
4. 提供顧客桌邊服務
5. 內場廚房支援備料
6. 整潔門市環境與餐具保養

↗內場服務夥伴↙
1.負責洗、剝、削、切各種食材，以完成烹飪的前置工作
2.協助廚師測量食材的容量與重量
3.分切流程作業
4.食材分裝分包
"
103,"【加入王座 夢想在握】
我們是專業且年輕有活力的經營團隊，規劃具潛力的優質人才全面入職培訓，讓每位夥伴有一個強而有力的開始，適性發展的學習計畫，透過職場實際演練，夥伴們將獲得足夠的經驗自主學習並應用於工作中，開拓自己的潛能，培養正確工作態度及技能，成就你的夢想，同時為自己的職涯加分! 

【工作時間】依實習需求與店長協調彈性安排工作時間(09:00-22:00)，須配合六日出勤
【工作內容】
1.外場顧客服務及清潔執行 
2.內場產品製作與備料 
3.行政業務執行與現場區域營運管理 
4.人員訓練執行 
5.產品品質管控及值班管理

【其他】
公司展店積極，發展升遷速度快，可轉調不同品牌學習， 歡迎充滿熱情與正面工作態度的您加入，與我們一起用美食與笑容溫暖饕客的胃與心，提供客戶美好的用餐體驗！

★請有興趣加入的夥伴可直接來電02-2717-3556，勇敢跟店長說：「我要應徵！」 ★"
104,"★★★ 可於週一至週日下午3-5點間親洽-台北市信義區忠孝東路五段68號4樓 ★★★ 
請有興趣加入的夥伴可直接來電02-2725-3339，勇敢跟店長說：「我要應徵！」 

【加入王座 夢想在握】
我們是專業且年輕有活力的經營團隊，規劃具潛力的優質人才全面入職培訓，讓每位夥伴有一個強而有力的開始，適性發展的學習計畫，透過職場實際演練，夥伴們將獲得足夠的經驗自主學習並應用於工作中，開拓自己的潛能，培養正確工作態度及技能，成就你的夢想，同時為自己的職涯加分! 

【工作時間】依實習需求與店長協調彈性安排工作時間(09:00-22:00)，須配合六日出勤
【工作內容】
1.外場顧客服務及清潔執行 
2.內場產品製作與備料 
3.行政業務執行與現場區域營運管理 
4.人員訓練執行 
5.產品品質管控及值班管理

【其他】
公司展店積極，發展升遷速度快，可轉調不同品牌學習， 歡迎充滿熱情與正面工作態度的您加入，與我們一起用美食與笑容溫暖饕客的胃與心，提供客戶美好的用餐體驗！"
105,"【加入王座 夢想在握】
我們是專業且年輕有活力的經營團隊，規劃具潛力的優質人才全面入職培訓，讓每位夥伴有一個強而有力的開始，適性發展的學習計畫，透過職場實際演練，夥伴們將獲得足夠的經驗自主學習並應用於工作中，開拓自己的潛能，培養正確工作態度及技能，成就你的夢想，同時為自己的職涯加分! 

【工作時間】依求職者需求與店長協調彈性安排工作時間(09:00-22:00)，須配合六日出勤
【工作內容】
↗外場服務夥伴↙
1. 餐桌佈置及整潔服務
2. 顧客接待及座位安排
3. 回覆顧客點餐需求與提供建議
4. 提供顧客桌邊服務
5. 內場廚房支援備料
6. 整潔門市環境與餐具保養

↗內場服務夥伴↙
1.負責洗、剝、削、切各種食材，以完成烹飪的前置工作
2.協助廚師測量食材的容量與重量
3.分切流程作業
4.食材分裝分包

【其他】
歡迎您加入王座國際餐飲團隊，與我們一起用美食與笑容溫暖饕客的胃與心，提供客戶美好的用餐體驗！"
106,"◇2021 力成科技x未來之星 實習計畫開跑 ◇

什麼是半導體產業？我嚮往的工作實際樣貌是如何呢？
加入未來之星，讓您實際體驗半導體產業職場生活，
培養產業所需專業能力，快速成為半導體未來新秀。

◖實習資訊◗
1. 實習期間: 2021/7/5-2021/8/28，共8週
2. 薪資：實習期間以契約方式聘僱，福利制度比照契約人力管理辦法
3. 對象：大學、碩士生(含應屆畢業生)

◖實習內容◗
1.間接人員招募徵選規劃與新進任用。
2.持續開發人才徵聘管道與維護人脈。
3.擔任職涯顧問。
4.招募活動專案開發與執行：校園博覽會、 政府就業徵才活動、社群平台經營、雇主品牌經營...等。


◖培訓計畫◗
❶ ❘ 線上課程培訓 ❘ ：快速認識半導體產業
❷ ❘ 新鮮人工作坊 ❘ ：了解如何經營個人品牌與職涯
❸ ❘ 單位專案參與 ❘ ：做中學，學用接軌不斷接
❹ ❘ CEO思維讀書會 ❘ ：培養創新與數位思維
❺ ❘ CSR專案實踐 ❘ ：學習跨部門溝通與整合
❻ ❘ 跨部門心得交流 ❘：瞭解組織分工與各部門運作
❼ ❘ 大師來開講 ❘：高階主管座談，協助您找尋職涯目標
❽ ❘ 成果發表會 ❘：半導體未來新秀就是您！

https://www.golfedu.org/login/"
107,"◇2021 力成科技x未來之星 實習計畫開跑 ◇

什麼是半導體產業？我嚮往的工作實際樣貌是如何呢？
加入未來之星，讓您實際體驗半導體產業職場生活，
培養產業所需專業能力，快速成為半導體未來新秀。

◖實習資訊◗ 
1. 實習期間: 2021/7/5-2021/8/28，共8週
2. 薪資：實習期間以契約方式聘僱，福利制度比照契約人力管理辦法
3. 對象：大學、碩士生(含應屆畢業生)

◖實習內容 x 員工關係◗ 
1. 各項公司員工關係活動規劃與執行
2. 福委會各項福利與活動規劃與推動
3. 內部溝通網站的經營與維護
4. 相關專案規劃與執行

◖培訓計畫◗
❶  ❘ 線上課程培訓 ❘ ：快速認識半導體產業
❷  ❘ 新鮮人工作坊 ❘ ：了解如何經營個人品牌與職涯
❸  ❘ 單位專案參與 ❘ ：做中學，學用接軌不斷接
❹  ❘ CEO思維讀書會 ❘ ：培養創新與數位思維
❺  ❘ CSR專案實踐 ❘ ：學習跨部門溝通與整合
❻  ❘ 跨部門心得交流 ❘：瞭解組織分工與各部門運作
❼  ❘ 大師來開講 ❘：高階主管座談，協助您找尋職涯目標
❽  ❘ 成果發表會 ❘：半導體未來新秀就是您！

https://www.golfedu.org/login/"
108,"行銷營運企劃 (印尼語精通) - 正職/兼職

行銷面
1、社群規劃與執行(Facebook、Instagram)
2、在台印尼市場分析及資料收集
3、不定期舉辦O2O活動
4、臨時指派項目

營運面
1、於各平台(Messenger、IG、LINE@、Whatsapp等)進行接單工作、回復客人訊息...等
2、每日出貨協助(包裝、封箱...等)
3、開發在台印尼朋友喜歡的新商品。
4、與供應商互動進行採購相關事宜。
5、臨時指派項目"
109,"【投遞方式】 此處不收履歷，請至 https://grnh.se/86ecd7e13us 投遞。

Reports directly to the Senior Recruiter in helping to hire great talents for the company in Taiwan and China. Responsibilities include sourcing candidates through various channels, participating in career events, arranging interviews and support HR/Admin jobs. 

This is an opportunity for you to work and learn from motivated colleagues in a fast-paced environment! 

To join our team, you should be excited to:
• Support the recruiter and hiring managers to drive the full-cycle recruitment process from crafting job descriptions, candidate sourcing and selection, and interview coordination
• Develop innovative and resourceful ways of sourcing and attracting top talent
• Partner with multiple hiring managers to develop a deep understanding of our business and hiring needs in order to effectively drive recruitment efforts
• Provide an engaging and stellar candidate experience for all our candidates
• Conduct recruiting event and relevant meetings
• Supporting HR/Admin jobs"
110,"1.行政文件整理
2.廠區庶務服務
3.面談邀約、接待"
111,"1.將汽油、柴油注入顧客的車輛油箱
2.替顧客結帳
3.替顧客兌換贈品"
112,"只要您有服務業的熱忱、積極熱情、有野心在餐飲闖出一片天
我們歡迎您的加人！

1、需配合公司外派受訓。
2、需配合公司輪早、晚班。
3、門市現場工作內容(外送人員、品管人員、櫃檯人員、吧檯人員)。
4、依夥伴學習進度及門市人力狀況，配合門市輪調。

※職務培訓：
每階段為考核通過完成晉升(正職/儲備幹部/店長)

◎公司備有外送機車
◎無餐飲經驗且願接受公司培訓者〝優先錄取〞"
113,"1.  Support HR Project 
2.  Support HR & Admin function
3.  Other HR related tasks"
114,"* 此為實習職缺，統一於農曆新年後開始回覆。

迪卡儂即將在2021年於高雄擁有第三間門店：高雄亞灣店！
高雄亞灣店坐落於前鎮區中華五路及時代大道口，占地近四千坪，為高雄旗艦店。
我們正在找熱愛運動、享受團隊合作、以及想讓運動更觸手可及的夥伴，加入我們的行列！
如果你喜歡挑戰、勇於嘗試新事物、不安於現狀，歡迎你來和我們一起創造改變！

《Sport Leader的責任》
- 熱愛運動，擁有固定運動習慣，並樂於分享運動經驗
- 熟悉產品知識，協助顧客尋找合適的產品
- 活用陳列技巧，保持清晰簡單的產品陳列
- 關注庫存管理，妥善的管理產品滿足顧客
- 具備收銀客服能力，以最友善的態度服務
- 了解在地運動愛好者的需求，透過行動創造人文環境及經濟價值"
115,"＼WE WANT U ∕
RH GROUP旗下
韓式料理專門店『TIGERROAR 韓虎嘯』/『TIGERROAR EXPRESS 韓虎嘯』夥伴熱情招募中！！！
我們正在尋找充滿熱血、活力以及有能力的夥伴 !!!!!!!!!!
舒適歡樂且充滿熱情的工作環境，讓你開心工作、開心賺錢！
如果你是喜歡韓國文化、喜愛韓式料理亦或是想和韓國歐巴學習做料理的人才，RH集團非常歡迎你加入我們的團隊，讓大家一起成長！

【職務說明】
1.親切的服務與接待。
2.為客人介紹餐點、點餐。
3.跑單、送餐及聯繫內外場之工作。
4.收銀、結帳、維護環境清潔。

【薪資/排班資訊】
■　時薪：160～180元起，有經驗者時薪UP!UP! (遇國定假日雙倍給薪)
■　排班制:每週3-5天，一個月 80 小時以上
■　優渥福利
＞ 獎金福利：公司設定的業績幾乎月月達成，只要願意和團隊齊心協力，即便只是ＰＴ也可以得到業績獎金唷！
＞ 用餐福利：免費供餐。
＞ 介紹獎金：如介紹新進夥伴，將給予介紹獎勵金
＞ 特休代金：排班時數越多，就可以有和正職一樣的特休假，直接換現金。

●我們在尋找擁有這樣特質的你：
1.具有團隊精神及責任感
2.面對問題積極解決、有企圖心
3.對餐飲領域具有熱忱，肯持續自我充實
4.正向積極、高EQ、抗壓性高

＊＊表現優異都有機會轉正職，繼續和團隊一同成長＊＊
"
116,"【工作內容】
● 人事出勤維護。
● 協助各項人資專案。
● 相關行政工作及主管交辦事項。

【其他條件】
● 實習期間須為在校生身分，不限科系，應徵同學務必須於自傳中描述你對於HR工作的了解，以及未來你期望發展的領域。
● 態度積極、細心、具責任感。

※網銀國際 110年實習計畫【High To Higher 眺耀無限】※

● 實習期間：2021/7/1 至 2022/6/30
● 週一至週五，每週至少3天。
● 上班時間：08:30~17:30
● 免費提供午餐、咖啡、養身茶及不定期下午茶點心。
● 可參加公司教育訓練課程，由外師進行教學或各專業領域同仁分享。
● 實習期滿表現良好，有機會轉任正職員工。

☆欲應徵者請投遞履歷後等待書面初審合格後之面試通知。
初審未通過者，恕不另行通知。

~歡迎全台各大專院校在校生踴躍報名~"
117,"1. 主要協助 人力資源相關行政工作：
　1) 履歷搜尋篩選與面試電話邀約 
　2) 人事表單管理與考核表單歸檔
　3) 新人報到文件與訓練手冊製作
2. 協助主管其他人力資源工作事項，後續視工作量及工作表現調整職務內容。
3. 協助總管理處其他工作事項。

＊上班時間
每周至少上班3-5天。
時薪165元起，另有招募績效獎金。"
